-0.14,-0.11,-3.42,2.22
-0.02,0.00,-3.37,1.89
0.11,0.12,-3.31,1.70
0.14,0.17,-3.34,3.13
0.15,0.15,-3.34,0.69
0.33,0.34,-3.18,1.34
0.65,0.66,-2.88,1.73
0.98,0.99,-2.58,2.18
1.25,1.27,-2.36,3.68
1.37,1.39,-2.28,3.38
1.43,1.45,-2.24,2.86
1.49,1.48,-2.18,0.80
1.56,1.57,-2.13,2.90
1.56,1.58,-2.17,3.68
1.47,1.49,-2.30,3.18
1.33,1.35,-2.48,3.31
1.20,1.21,-2.63,2.18
1.15,1.18,-2.74,4.19
1.08,1.12,-2.88,4.52
0.98,1.04,-3.10,6.65
0.72,0.79,-3.48,7.01
0.26,0.31,-4.04,4.91
-0.36,-0.34,-4.72,2.41
-1.98,-1.95,-6.48,1.46
-3.95,-3.95,-8.44,-3.98
-5.91,-5.92,-10.35,-7.64
-7.93,-7.91,-12.42,-5.27
-10.70,-10.69,-15.23,-92.03
-17.53,-17.54,-22.02,-19.34
-20.97,-20.99,-25.41,-23.09
-24.32,-24.34,-28.72,-28.14
-27.48,-27.50,-31.80,-20.79
-30.36,-30.36,-34.64,-33.94
-33.13,-33.15,-37.32,-35.88
-35.51,-35.53,-39.63,-37.43
-37.40,-37.42,-41.45,-30.94
-39.30,-39.32,-43.28,-42.09
-41.29,-41.32,-45.17,-43.61
-42.74,-42.76,-46.55,-43.96
-43.47,-43.49,-47.23,-44.98
-43.31,-43.32,-47.01,-45.14
-41.97,-41.99,-45.57,-43.34
-39.84,-39.87,-43.33,-41.95
-37.29,-37.33,-40.65,-49.14
-34.31,-34.33,-37.54,-36.04
-31.23,-31.26,-34.36,-31.78
-27.92,-27.96,-30.93,-39.25
-24.20,-24.21,-27.12,-22.79
-20.66,-20.65,-23.59,-17.97
-17.54,-17.53,-20.51,-16.01
-14.67,-14.65,-17.68,-10.95
-11.88,-11.87,-14.95,-1.78
-8.57,-8.57,-11.65,-8.4
-4.46,-4.45,-7.55,-3.24
3.87,3.90,0.60,6.60
5.89,5.91,2.58,7.83
7.87,7.88,4.55,8.19
9.85,9.88,6.46,13.13
11.71,11.72,8.30,12.98
15.35,15.37,11.88,16.87
18.82,18.84,15.25,20.76
22.45,22.47,18.83,24.42
26.04,26.06,22.30,27.54
29.50,29.54,25.60,33.60
32.82,32.87,28.76,37.76
35.81,35.83,31.67,37.18
38.80,38.86,34.45,44.84
41.51,41.54,37.02,44.13
44.10,44.13,39.51,47.12
46.40,46.46,41.59,51.89
47.81,47.86,42.77,52.37
48.65,48.70,43.40,54.19
48.77,48.83,43.25,54.88
47.83,47.89,42.07,54.00
46.07,46.10,40.15,49.64
44.01,44.06,37.92,49.27
41.54,41.57,35.26,44.69
38.77,38.82,32.30,44.41
35.42,35.47,28.73,40.30
31.49,31.51,24.65,33.45
27.66,27.69,20.77,30.60
23.87,23.90,16.83,26.47
19.99,19.99,12.94,19.61
16.35,16.37,9.26,18.49
12.66,12.69,5.43,15.49
8.79,8.80,1.49,10.45
6.88,6.89,-0.44,7.84
5.14,5.15,-2.22,6.82
3.57,3.57,-3.79,3.55
2.25,2.21,-5.04,-1.23
0.64,0.62,-6.56,-1.27
0.02,-0.01,-7.06,-2.19
-0.29,-0.30,-7.33,-1.09
-0.35,-0.37,-7.28,-2.41
-0.10,-0.09,-7.05,0.99
0.09,0.09,-6.85,-0.68
0.19,0.14,-6.68,-4.73
0.65,0.67,-6.27,2.03
0.87,0.89,-6.10,3.46
0.98,0.96,-5.96,-0.77
1.29,1.31,-5.68,2.43
1.50,1.50,-5.47,1.42
1.82,1.84,-5.20,4.15
2.17,2.20,-4.91,5.29
2.49,2.50,-4.62,3.71
2.86,2.90,-4.34,7.11
3.20,3.24,-4.08,7.39
3.59,3.61,-3.74,5.98
4.04,4.07,-3.36,7.39
4.49,4.55,-3.05,11.23
5.02,5.12,-2.92,15.05
5.21,5.27,-2.94,10.69
5.42,5.50,-3.06,13.35
5.27,5.31,-3.43,9.77
5.18,5.24,-3.62,10.67
4.80,4.80,-4.12,4.48
4.52,4.52,-4.39,4.28
4.30,4.33,-4.67,7.20
4.00,3.98,-4.93,2.13
3.74,3.73,-5.18,2.93
3.44,3.41,-5.42,0.62
3.14,3.12,-5.67,0.81
2.86,2.83,-5.91,0.51
2.63,2.60,-6.07,-0.60
2.33,2.30,-6.31,0.00
2.13,2.12,-6.50,1.67
1.88,1.86,-6.71,0.07
1.69,1.66,-6.83,-1.53
1.59,1.59,-6.87,1.30
1.46,1.46,-6.99,1.06
1.33,1.32,-7.12,1.04
1.16,1.14,-7.24,-0.84
0.91,0.89,-7.41,-0.79
0.69,0.67,-7.58,-1.59
0.29,0.26,-7.93,-2.77
-0.01,0.00,-8.18,1.38
-0.45,-0.50,-8.61,-4.98
-0.83,-0.79,-9.04,3.25
-1.46,-1.48,-9.57,-3.64
-2.27,-2.27,-10.31,-2.27
-2.44,-2.41,-10.56,0.43
-2.76,-2.76,-10.97,-2.79
-2.72,-2.73,-10.81,-3.5
 -2.52,-2.52,-10.70,-2.62
-2.49,-2.51,-10.68,-4.5
 -2.37,-2.38,-10.60,-3.1
 -2.28,-2.29,-10.56,-2.90
-2.28,-2.28,-10.57,-2.15
-2.40,-2.40,-10.68,-1.95
-2.47,-2.46,-10.75,-1.06
-2.55,-2.57,-10.81,-5.20
-2.30,-2.31,-10.47,-3.70
-1.97,-1.96,-10.18,-0.82
-1.86,-1.89,-10.01,-4.8
 -1.63,-1.61,-9.80,0.40
-1.61,-1.61,-9.78,-1.61
-1.52,-1.52,-9.63,-1.75
-1.44,-1.44,-9.57,-1.13
-1.34,-1.33,-9.47,-1.06
-1.37,-1.37,-9.55,-2.15
-1.66,-1.65,-9.86,-0.52
 -4.31,-4.30,-12.63,-3.88
-7.40,-7.39,-15.83,-5.96
-11.49,-11.49,-19.94,-11.96
-16.02,-15.99,-24.57,-19.20
-21.05,-21.08,-29.52,-26.14
-26.06,-26.09,-34.41,-29.53
-30.86,-30.88,-39.15,-37.32
-35.68,-35.70,-43.85,-31.62
-40.01,-40.04,-48.06,-44.05
-44.13,-44.17,-52.05,-40.27
-47.93,-47.97,-55.70,-54.61
-51.65,-51.68,-59.25,-55.39
-54.57,-54.58,-62.11,-57.82
