-1.78,-2.55 
-2.06,-2.50 
-1.73,-2.53 
-3.29,-2.65 
-2.86,-2.67 
-2.15,-2.55 
-1.60,-2.44 
-1.86,-2.42 
-2.98,-2.42 
-1.88,-2.28 
-1.33,-2.10 
-0.56,-1.98 
-1.65,-1.93 
-1.92,-1.90 
-1.13,-1.85 
-2.50,-1.87 
-2.38,-1.89 
-1.35,-1.86 
-1.47,-1.86 
-1.20,-1.88 
-1.57,-1.96 
-1.79,-2.07 
-1.60,-2.22 
-2.95,-2.40 
-2.36,-2.51 
-1.73,-2.57 
-1.75,-2.67 
-0.19,-2.84 
-1.24,-3.15 
-0.91,-3.54 
-1.61,-4.10 
-2.63,-4.87 
-3.86,-5.78 
-3.90,-6.78 
-6.38,-7.81 
-7.60,-8.73 
-6.01,-9.57 
-6.91,-10.49 
-9.01,-11.55 
-8.39,-12.64 
-10.74,-13.84 
-10.66,-14.91 
-12.88,-15.99 
-13.85,-17.04 
-9.45,-18.02 
-12.72,-19.27 
-16.68,-20.70 
-16.36,-22.05 
-16.74,-23.44 
-23.38,-25.04 
-20.10,-26.43 
-17.27,-27.97 
-22.55,-29.95 
-23.50,-32.05 
-27.67,-34.20 
-27.70,-36.14 
-24.98,-38.13 
-33.73,-40.58 
-37.76,-42.86 
-35.68,-44.64 
-35.72,-46.49 
-39.67,-48.64 
-45.09,-50.89 
-45.20,-52.78 
-44.72,-54.50 
-48.08,-56.34 
-49.59,-58.07 
-48.90,-59.64 
-47.25,-61.36 
-56.29,-63.46 
-54.15,-65.34 
-58.01,-67.46 
-57.94,-69.46 
-58.43,-71.12 
-63.83,-72.34 
-59.40,-72.85 
-55.78,-73.70 
-64.67,-75.37 
-68.19,-77.12 
-70.05,-78.52 
-69.49,-79.13 
-68.70,-79.63 
-70.19,-80.22 
-69.88,-80.84 
-71.93,-81.52 
-72.68,-81.89 
-72.57,-82.40 
-73.21,-83.25 
-73.55,-84.27 
-74.34,-85.50 
-76.64,-86.66 
-78.28,-87.59 
-80.16,-89.02 
-81.20,-90.82 
-84.31,-92.06 
-83.12,-92.30 
-82.35,-92.24 
-82.90,-91.90 
-81.46,-91.44 
-80.93,-91.55 
-80.12,-91.57 
-81.41,-91.31 
-82.42,-90.99 
-82.74,-90.66 
-83.78,-90.60 
-83.84,-90.70 
-83.57,-90.79 
-82.23,-91.10 
-86.57,-92.12 
-88.55,-92.76 
-85.87,-92.41 
-85.47,-92.16 
-86.65,-92.06 
-85.87,-91.79 
-84.92,-91.60 
-85.19,-91.64 
-86.77,-91.65 
-85.66,-91.41 
-86.73,-91.24 
-86.28,-90.95 
-85.23,-90.52 
-87.26,-90.19 
-86.60,-89.83 
-87.17,-89.53 
-86.99,-89.03 
-87.36,-88.00 
