-2.37,0.04,1.00
-3.89,0.04,1.08
-4.69,0.02,0.96
-5.36,0.02,1.03
-2.71,0.03,1.00
-1.21,0.04,1.08
-0.26,0.03,1.02
0.11,0.02,1.03
-0.99,0.02,1.01
-2.12,0.01,1.00
-2.24,0.02,1.03
-4.26,0.01,0.97
-8.36,0.01,1.02
-15.56,0.01,1.06
-24.36,-0.01,1.02
-32.54,-0.02,1.09
-40.82,-0.07,0.99
-50.59,-0.05,1.11
-61.48,-0.08,1.02
-68.78,-0.10,1.03
-71.79,-0.12,1.04
-72.90,-0.13,1.02
-75.57,-0.14,1.09
-79.44,-0.18,0.94
-80.12,-0.24,1.04
-79.97,-0.27,0.96
-75.51,-0.29,0.98
-71.19,-0.33,0.98
-71.41,-0.28,0.93
-73.29,-0.37,0.99
-73.86,-0.36,0.95
-78.55,-0.40,0.91
-80.30,-0.47,0.90
-83.25,-0.46,0.87
-84.03,-0.50,0.91
-85.98,-0.55,0.84
-90.12,-0.53,0.85
-94.65,-0.59,0.83
-90.04,-0.62,0.80
-88.32,-0.61,0.85
-84.71,-0.69,0.72
-83.09,-0.66,0.82
-83.48,-0.70,0.71
-81.90,-0.71,0.72
-77.41,-0.76,0.71
-76.04,-0.73,0.66
-72.73,-0.78,0.74
-79.23,-0.75,0.60
-88.02,-0.82,0.57
-81.59,-0.87,0.51
-73.12,-0.83,0.51
-65.32,-0.83,0.53
-60.55,-0.87,0.49
-60.71,-0.89,0.50
-61.42,-0.93,0.40
-58.57,-0.89,0.44
-48.20,-0.95,0.34
-27.44,-0.92,0.33
-4.82,-0.90,0.41
13.43,-0.91,0.36
30.90,-0.89,0.45
44.61,-0.86,0.31
61.06,-0.85,0.41
77.93,-0.89,0.45
89.34,-0.78,0.45
87.94,-0.76,0.47
90.99,-0.84,0.46
99.60,-0.82,0.61
114.01,-0.94,0.50
118.33,-0.73,0.56
109.46,-0.68,0.69
99.13,-0.69,0.68
94.81,-0.71,0.77
97.63,-0.71,0.72
103.44,-0.64,0.80
104.89,-0.60,0.78
103.83,-0.56,0.80
105.60,-0.53,0.95
109.52,-0.51,0.89
113.40,-0.45,0.94
110.64,-0.42,0.93
108.15,-0.41,0.91
104.56,-0.33,0.98
99.07,-0.30,1.02
98.61,-0.30,1.02
95.15,-0.27,0.97
89.90,-0.20,1.03
89.03,-0.16,0.97
85.60,-0.15,1.06
85.28,-0.09,1.08
86.29,-0.13,0.96
87.83,-0.07,1.03
86.89,-0.06,1.02
85.32,0.03,1.04
84.31,0.03,1.03
82.53,0.09,1.07
77.54,0.14,1.09
70.58,0.16,0.97
65.80,0.15,1.05
66.73,0.12,0.92
67.41,0.22,1.02
71.75,0.27,1.02
75.32,0.25,0.98
75.31,0.29,1.02
75.11,0.31,0.88
74.31,0.38,1.02
79.51,0.37,0.85
87.28,0.43,0.89
92.67,0.44,0.97
90.97,0.50,0.84
84.38,0.52,0.86
77.80,0.54,0.76
75.51,0.65,0.90
80.23,0.50,0.90
90.51,0.62,0.82
95.31,0.65,0.80
91.21,0.68,0.76
83.31,0.75,0.79
80.59,0.71,0.67
84.69,0.72,0.69
87.92,0.75,0.66
81.41,0.77,0.65
66.80,0.83,0.73
51.88,0.82,0.64
42.27,0.82,0.60
38.82,0.83,0.60
31.55,0.88,0.58
20.45,0.87,0.58
10.48,0.88,0.49
5.27,0.86,0.59
1.87,0.86,0.59
1.39,0.84,0.60
0.13,0.86,0.58
-4.92,0.89,0.48
-9.87,0.82,0.58
-17.11,0.86,0.50
-26.39,0.84,0.60
-34.19,0.81,0.58
-36.04,0.82,0.59
-36.66,0.75,0.62
-39.52,0.79,0.60
-41.96,0.80,0.65
-40.27,0.75,0.64
-40.04,0.79,0.69
-51.25,0.73,0.61
-70.03,0.83,0.70
-80.30,0.68,0.73
-83.38,0.75,0.69
-74.00,0.59,0.74
-72.14,0.62,0.75
-104.17,0.85,0.81
-119.42,0.57,0.74
-105.89,0.54,0.84
-99.98,0.56,0.92
-114.34,0.63,0.88
-122.20,0.47,1.00
-125.88,0.47,0.90
-136.49,0.40,0.95
-144.06,0.31,1.01
-136.58,0.23,0.98
-140.56,0.27,1.07
-146.13,0.13,0.95
-138.31,0.06,1.04
-131.21,0.06,0.98
-137.44,0.08,1.01
-140.91,0.07,1.07
-142.17,-0.10,1.02
-130.33,-0.17,1.09
-128.30,-0.12,1.00
-128.81,-0.18,0.98
-121.75,-0.29,1.03
-121.06,-0.28,0.98
-127.10,-0.37,1.02
-130.72,-0.46,0.90
-130.65,-0.44,0.97
-138.91,-0.40,0.91
-141.58,-0.57,0.89
-140.78,-0.60,0.91
-139.76,-0.66,0.78
-135.86,-0.65,0.81
-138.40,-0.66,0.65
-140.26,-0.68,0.67
-141.29,-0.76,0.64
-132.40,-0.82,0.52
-110.11,-0.90,0.53
-97.70,-0.86,0.44
-91.05,-0.86,0.50
-77.85,-0.89,0.36
-54.32,-0.89,0.42
-19.29,-0.94,0.35
12.75,-0.88,0.38
39.29,-0.86,0.44
53.69,-0.82,0.47
58.90,-0.80,0.49
56.93,-0.85,0.34
58.38,-0.84,0.49
64.29,-0.84,0.53
74.93,-0.85,0.53
79.61,-0.79,0.60
77.82,-0.78,0.51
79.06,-0.79,0.64
84.41,-0.80,0.61
90.88,-0.73,0.71
94.08,-0.71,0.73
94.49,-0.71,0.63
92.19,-0.67,0.80
87.83,-0.64,0.78
89.07,-0.61,0.83
94.86,-0.65,0.82
101.13,-0.54,0.83
102.26,-0.55,0.92
97.86,-0.53,0.84
88.61,-0.45,0.92
83.03,-0.45,0.95
83.72,-0.45,0.86
86.25,-0.36,0.98
87.83,-0.40,0.88
84.70,-0.29,1.05
77.08,-0.29,0.96
73.79,-0.29,1.01
76.69,-0.23,1.02
81.86,-0.21,0.94
88.45,-0.19,1.07
90.47,-0.15,0.98
84.88,-0.04,1.08
80.96,-0.12,0.99
81.85,-0.04,1.01
84.22,-0.04,1.04
86.21,0.06,1.02
84.51,0.11,1.06
81.91,0.10,1.00
77.40,0.16,1.00
78.47,0.15,1.07
73.31,0.17,1.04
70.06,0.23,1.02
73.17,0.19,0.95
73.59,0.28,1.06
70.96,0.25,0.88
65.15,0.35,0.98
53.81,0.32,0.96
42.28,0.34,0.96
30.60,0.33,0.97
19.11,0.37,0.98
11.14,0.33,1.00
