2.80,0.74,37.31 
2.79,0.72,38.28 
2.83,1.00,39.36 
2.99,1.25,40.29 
3.12,1.47,40.97 
3.17,1.52,41.61 
3.05,1.49,42.36 
3.06,1.60,43.03 
3.15,1.85,43.62 
3.26,1.94,44.20 
3.19,1.98,44.39 
3.08,1.86,44.65 
2.96,1.87,44.86 
3.02,2.04,45.33 
3.10,2.11,46.03 
3.05,2.08,46.35 
3.03,1.99,46.78 
3.06,2.35,47.67 
3.14,2.47,48.22 
3.24,2.60,48.89 
3.27,2.64,49.47 
3.20,2.48,49.73 
3.25,2.63,50.29 
3.36,2.85,51.17 
3.62,2.97,52.26 
3.65,3.14,53.43 
3.73,3.14,54.99 
3.89,3.38,57.01 
4.17,3.80,59.60 
4.48,4.09,62.43 
4.77,4.49,65.65 
5.09,4.90,69.11 
5.22,5.39,72.50 
5.42,5.86,76.07 
5.65,6.38,79.58 
5.97,6.78,83.11 
6.28,7.23,87.21 
6.52,7.90,91.78 
6.95,8.70,96.81 
7.53,9.67,102.62 
8.29,10.71,109.47 
9.05,11.83,116.68 
9.76,13.08,123.78 
10.52,14.46,129.95 
11.39,15.99,132.95 
12.25,17.56,130.13 
12.91,19.05,123.13 
13.47,20.62,114.28 
14.16,22.21,104.84 
14.75,23.79,94.50 
15.57,25.50,82.78 
16.02,27.17,70.62 
16.37,28.76,58.69 
16.92,30.56,46.45 
17.62,32.37,33.58 
18.30,34.19,20.08 
18.78,36.04,6.61 
19.10,37.71,-6.68 
19.44,39.48,-19.94 
19.88,41.14,-33.50 
20.29,43.00,-47.32 
20.36,44.83,-60.31 
20.60,46.53,-73.64 
20.99,48.41,-87.29 
21.26,50.10,-100.94 
21.60,52.05,-113.69 
21.79,54.02,-126.01 
22.00,55.85,-135.06 
22.17,58.06,-134.34 
22.33,60.02,-124.32 
22.74,62.10,-111.08 
22.94,63.89,-97.14 
22.89,65.85,-83.72 
22.65,67.52,-71.12 
22.25,69.04,-59.50 
21.86,70.70,-48.41 
21.38,71.97,-37.69 
20.87,73.57,-26.85 
20.50,75.27,-14.99 
